Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
201102079,E36,20046588,Medical Incident,04/19/2020,04/19/2020,04/19/2020 03:38:38 PM,04/19/2020 03:41:06 PM,04/19/2020 03:41:30 PM,04/19/2020 03:42:50 PM,,,,Patient Declined Transport,04/19/2020 04:00:20 PM,1200 Block of MARKET ST,San Francisco,94103,B02,36,2317,3,3,3,true,Non Life-threatening,1,ENGINE,4,2,6,South of Market,"(37.778036510820826, -122.41542910091165)",201102079-E36
201102079,AM114,20046588,Medical Incident,04/19/2020,04/19/2020,04/19/2020 03:38:38 PM,04/19/2020 03:41:06 PM,04/19/2020 03:41:30 PM,04/19/2020 03:42:24 PM,04/19/2020 03:49:11 PM,,,Patient Declined Transport,04/19/2020 04:38:21 PM,1200 Block of MARKET ST,San Francisco,94103,B02,36,2317,3,3,3,false,Non Life-threatening,1,PRIVATE,2,2,6,South of Market,"(37.778036510820826, -122.41542910091165)",201102079-AM114
201102063,E05,20046587,Medical Incident,04/19/2020,04/19/2020,04/19/2020 03:35:48 PM,04/19/2020 03:38:08 PM,04/19/2020 03:39:05 PM,04/19/2020 03:39:39 PM,04/19/2020 03:42:20 PM,,,Code 2 Transport,04/19/2020 03:46:28 PM,ELLIS ST/FRANKLIN ST,San Francisco,94109,B02,03,3221,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,5,Western Addition,"(37.783619097118354, -122.42265254532788)",201102063-E05
201102063,52,20046587,Medical Incident,04/19/2020,04/19/2020,04/19/2020 03:35:48 PM,04/19/2020 03:38:08 PM,04/19/2020 03:39:05 PM,04/19/2020 03:39:11 PM,04/19/2020 03:42:06 PM,04/19/2020 03:56:30 PM,04/19/2020 04:00:23 PM,Code 2 Transport,04/19/2020 04:28:37 PM,ELLIS ST/FRANKLIN ST,San Francisco,94109,B02,03,3221,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,2,5,Western Addition,"(37.783619097118354, -122.42265254532788)",201102063-52
201102062,T03,20046586,Medical Incident,04/19/2020,04/19/2020,04/19/2020 03:36:58 PM,04/19/2020 03:37:51 PM,04/19/2020 03:38:32 PM,04/19/2020 03:40:11 PM,04/19/2020 03:40:11 PM,,,Medical Examiner,04/19/2020 04:00:09 PM,1000 Block of POLK ST,San Francisco,94109,B04,03,3121,E,3,3,false,Potentially Life-Threatening,1,TRUCK,1,4,6,Tenderloin,"(37.786117211837905, -122.4198542456919)",201102062-T03
201102062,RC1,20046586,Medical Incident,04/19/2020,04/19/2020,04/19/2020 03:36:58 PM,04/19/2020 03:37:51 PM,04/19/2020 03:38:32 PM,04/19/2020 03:39:07 PM,04/19/2020 03:45:04 PM,,,Medical Examiner,04/19/2020 04:01:07 PM,1000 Block of POLK ST,San Francisco,94109,B04,03,3121,E,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,4,6,Tenderloin,"(37.786117211837905, -122.4198542456919)",201102062-RC1
201102062,E41,20046586,Medical Incident,04/19/2020,04/19/2020,04/19/2020 03:36:58 PM,04/19/2020 03:37:51 PM,04/19/2020 03:38:32 PM,04/19/2020 03:39:12 PM,,,,Medical Examiner,04/19/2020 03:41:48 PM,1000 Block of POLK ST,San Francisco,94109,B04,03,3121,E,3,3,true,Potentially Life-Threatening,1,ENGINE,5,4,6,Tenderloin,"(37.786117211837905, -122.4198542456919)",201102062-E41
201102062,E03,20046586,Medical Incident,04/19/2020,04/19/2020,04/19/2020 03:36:58 PM,04/19/2020 03:37:51 PM,04/19/2020 03:40:57 PM,04/19/2020 03:40:57 PM,04/19/2020 04:02:42 PM,,,Medical Examiner,04/19/2020 04:07:39 PM,1000 Block of POLK ST,San Francisco,94109,B04,03,3121,E,3,3,true,Potentially Life-Threatening,1,ENGINE,3,4,6,Tenderloin,"(37.786117211837905, -122.4198542456919)",201102062-E03
201102062,53,20046586,Medical Incident,04/19/2020,04/19/2020,04/19/2020 03:36:58 PM,04/19/2020 03:37:51 PM,04/19/2020 03:38:32 PM,04/19/2020 03:41:24 PM,04/19/2020 04:07:56 PM,,,Medical Examiner,04/19/2020 04:37:13 PM,1000 Block of POLK ST,San Francisco,94109,B04,03,3121,E,3,3,true,Potentially Life-Threatening,1,MEDIC,4,4,6,Tenderloin,"(37.786117211837905, -122.4198542456919)",201102062-53
201102051,E21,20046585,Traffic Collision,04/19/2020,04/19/2020,04/19/2020 03:35:21 PM,04/19/2020 03:35:59 PM,04/19/2020 03:36:25 PM,04/19/2020 03:37:15 PM,04/19/2020 03:40:05 PM,,,SFPD,04/19/2020 03:40:48 PM,COLE ST/FREDERICK ST,San Francisco,94117,B05,12,5144,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,5,5,Haight Ashbury,"(37.766729075317386, -122.45014563826852)",201102051-E21
201102051,AM108,20046585,Traffic Collision,04/19/2020,04/19/2020,04/19/2020 03:35:21 PM,04/19/2020 03:35:59 PM,04/19/2020 03:36:25 PM,04/19/2020 03:36:54 PM,,,,SFPD,04/19/2020 03:42:33 PM,COLE ST/FREDERICK ST,San Francisco,94117,B05,12,5144,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,5,5,Haight Ashbury,"(37.766729075317386, -122.45014563826852)",201102051-AM108
201102039,KM06,20046584,Medical Incident,04/19/2020,04/19/2020,04/19/2020 03:29:36 PM,04/19/2020 03:33:32 PM,04/19/2020 03:34:15 PM,04/19/2020 03:34:39 PM,04/19/2020 03:48:50 PM,04/19/2020 04:01:07 PM,04/19/2020 04:14:23 PM,Code 2 Transport,04/19/2020 04:53:56 PM,POLK ST/PINE ST,San Francisco,94109,B04,41,3122,2,2,2,false,Non Life-threatening,1,PRIVATE,1,4,3,Nob Hill,"(37.78962043628016, -122.42049344437503)",201102039-KM06
201102036,KM02,20046583,Medical Incident,04/19/2020,04/19/2020,04/19/2020 03:33:24 PM,04/19/2020 03:33:24 PM,04/19/2020 03:33:45 PM,04/19/2020 03:34:05 PM,04/19/2020 03:45:03 PM,04/19/2020 04:08:04 PM,04/19/2020 04:25:10 PM,Code 2 Transport,04/19/2020 04:59:47 PM,200 Block of WINSTON ST,San Francisco,94132,B08,19,8862,A,2,2,false,Non Life-threatening,1,PRIVATE,1,8,7,Lakeshore,"(37.726830062226014, -122.47546223097342)",201102036-KM02
201102031,QRV2,20046582,Medical Incident,04/19/2020,04/19/2020,04/19/2020 03:31:49 PM,04/19/2020 03:32:25 PM,04/19/2020 03:32:51 PM,04/19/2020 03:32:55 PM,04/19/2020 03:35:22 PM,,,Code 2 Transport,04/19/2020 03:59:17 PM,200 Block of TURK ST,San Francisco,94102,B03,03,1456,3,3,3,true,Non Life-threatening,1,SUPPORT,1,2,6,Tenderloin,"(37.78284503447399, -122.41322176673785)",201102031-QRV2
201102031,87,20046582,Medical Incident,04/19/2020,04/19/2020,04/19/2020 03:31:49 PM,04/19/2020 03:32:25 PM,04/19/2020 03:32:51 PM,04/19/2020 03:32:58 PM,04/19/2020 03:39:51 PM,04/19/2020 04:16:34 PM,04/19/2020 04:23:22 PM,Code 2 Transport,04/19/2020 05:00:19 PM,200 Block of TURK ST,San Francisco,94102,B03,03,1456,3,3,3,true,Non Life-threatening,1,MEDIC,2,2,6,Tenderloin,"(37.78284503447399, -122.41322176673785)",201102031-87
201102027,T03,20046581,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:28:19 PM,04/19/2020 03:31:18 PM,04/19/2020 03:31:39 PM,04/19/2020 03:32:29 PM,04/19/2020 03:33:40 PM,,,Fire,04/19/2020 03:37:49 PM,900 Block of HYDE ST,San Francisco,94109,B04,03,1561,3,3,3,false,Alarm,1,TRUCK,2,4,3,Nob Hill,"(37.78958630900634, -122.41704249053161)",201102027-T03
201102027,T02,20046581,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:28:19 PM,04/19/2020 03:31:18 PM,04/19/2020 03:31:39 PM,04/19/2020 03:32:20 PM,,,,Fire,04/19/2020 03:35:55 PM,900 Block of HYDE ST,San Francisco,94109,B04,03,1561,3,3,3,true,Alarm,1,TRUCK,7,4,3,Nob Hill,"(37.78958630900634, -122.41704249053161)",201102027-T02
201102027,RS2,20046581,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:28:19 PM,04/19/2020 03:31:18 PM,04/19/2020 03:31:39 PM,,,,,Fire,04/19/2020 03:33:10 PM,900 Block of HYDE ST,San Francisco,94109,B04,03,1561,3,3,3,false,Alarm,1,RESCUE SQUAD,11,4,3,Nob Hill,"(37.78958630900634, -122.41704249053161)",201102027-RS2
201102027,RS1,20046581,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:28:19 PM,04/19/2020 03:31:18 PM,04/19/2020 03:32:55 PM,04/19/2020 03:32:55 PM,04/19/2020 03:33:34 PM,,,Fire,04/19/2020 03:35:37 PM,900 Block of HYDE ST,San Francisco,94109,B04,03,1561,3,3,3,false,Alarm,1,RESCUE SQUAD,1,4,3,Nob Hill,"(37.78958630900634, -122.41704249053161)",201102027-RS1
201102027,E41,20046581,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:28:19 PM,04/19/2020 03:31:18 PM,04/19/2020 03:31:39 PM,04/19/2020 03:32:39 PM,04/19/2020 03:33:54 PM,,,Fire,04/19/2020 03:37:32 PM,900 Block of HYDE ST,San Francisco,94109,B04,03,1561,3,3,3,true,Alarm,1,ENGINE,3,4,3,Nob Hill,"(37.78958630900634, -122.41704249053161)",201102027-E41
201102027,E38,20046581,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:28:19 PM,04/19/2020 03:31:18 PM,04/19/2020 03:31:39 PM,04/19/2020 03:31:43 PM,,,,Fire,04/19/2020 03:34:50 PM,900 Block of HYDE ST,San Francisco,94109,B04,03,1561,3,3,3,false,Alarm,1,ENGINE,8,4,3,Nob Hill,"(37.78958630900634, -122.41704249053161)",201102027-E38
201102027,E03,20046581,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:28:19 PM,04/19/2020 03:31:18 PM,04/19/2020 03:31:39 PM,04/19/2020 03:31:54 PM,04/19/2020 03:34:00 PM,,,Fire,04/19/2020 03:40:54 PM,900 Block of HYDE ST,San Francisco,94109,B04,03,1561,3,3,3,true,Alarm,1,ENGINE,5,4,3,Nob Hill,"(37.78958630900634, -122.41704249053161)",201102027-E03
201102027,D3,20046581,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:28:19 PM,04/19/2020 03:31:18 PM,04/19/2020 03:31:39 PM,04/19/2020 03:33:09 PM,,,,Fire,04/19/2020 03:34:21 PM,900 Block of HYDE ST,San Francisco,94109,B04,03,1561,3,3,3,false,Alarm,1,CHIEF,10,4,3,Nob Hill,"(37.78958630900634, -122.41704249053161)",201102027-D3
201102027,D2,20046581,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:28:19 PM,04/19/2020 03:31:18 PM,04/19/2020 03:32:43 PM,04/19/2020 03:32:43 PM,,,,Fire,04/19/2020 03:37:21 PM,900 Block of HYDE ST,San Francisco,94109,B04,03,1561,3,3,3,false,Alarm,1,CHIEF,12,4,3,Nob Hill,"(37.78958630900634, -122.41704249053161)",201102027-D2
201102027,B04,20046581,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:28:19 PM,04/19/2020 03:31:18 PM,04/19/2020 03:31:39 PM,04/19/2020 03:34:36 PM,04/19/2020 03:34:36 PM,,,Fire,04/19/2020 03:41:30 PM,900 Block of HYDE ST,San Francisco,94109,B04,03,1561,3,3,3,false,Alarm,1,CHIEF,6,4,3,Nob Hill,"(37.78958630900634, -122.41704249053161)",201102027-B04
201102027,B01,20046581,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:28:19 PM,04/19/2020 03:31:18 PM,04/19/2020 03:31:39 PM,04/19/2020 03:32:26 PM,,,,Fire,04/19/2020 03:34:40 PM,900 Block of HYDE ST,San Francisco,94109,B04,03,1561,3,3,3,false,Alarm,1,CHIEF,9,4,3,Nob Hill,"(37.78958630900634, -122.41704249053161)",201102027-B01
201102027,53,20046581,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:28:19 PM,04/19/2020 03:31:18 PM,04/19/2020 03:31:39 PM,04/19/2020 03:31:44 PM,04/19/2020 03:33:56 PM,,,Fire,04/19/2020 03:36:58 PM,900 Block of HYDE ST,San Francisco,94109,B04,03,1561,3,3,3,true,Alarm,1,MEDIC,4,4,3,Nob Hill,"(37.78958630900634, -122.41704249053161)",201102027-53
201102014,T12,20046580,Alarms,04/19/2020,04/19/2020,04/19/2020 03:26:46 PM,04/19/2020 03:28:37 PM,04/19/2020 03:29:37 PM,04/19/2020 03:30:56 PM,,,,Against Medical Advice,04/19/2020 03:55:13 PM,200 Block of DOWNEY ST,San Francisco,94117,B05,12,5143,3,3,3,false,Alarm,1,TRUCK,4,5,5,Haight Ashbury,"(37.765400685873544, -122.44692023763417)",201102014-T12
201102014,E12,20046580,Alarms,04/19/2020,04/19/2020,04/19/2020 03:26:46 PM,04/19/2020 03:28:37 PM,04/19/2020 03:29:37 PM,04/19/2020 03:30:40 PM,04/19/2020 03:33:41 PM,,,Against Medical Advice,04/19/2020 03:54:51 PM,200 Block of DOWNEY ST,San Francisco,94117,B05,12,5143,3,3,3,true,Alarm,1,ENGINE,1,5,5,Haight Ashbury,"(37.765400685873544, -122.44692023763417)",201102014-E12
201102014,B05,20046580,Alarms,04/19/2020,04/19/2020,04/19/2020 03:26:46 PM,04/19/2020 03:28:37 PM,04/19/2020 03:29:37 PM,04/19/2020 03:31:08 PM,04/19/2020 03:37:45 PM,,,Against Medical Advice,04/19/2020 03:55:38 PM,200 Block of DOWNEY ST,San Francisco,94117,B05,12,5143,3,3,3,false,Alarm,1,CHIEF,3,5,5,Haight Ashbury,"(37.765400685873544, -122.44692023763417)",201102014-B05
201102014,54,20046580,Alarms,04/19/2020,04/19/2020,04/19/2020 03:26:46 PM,04/19/2020 03:28:37 PM,04/19/2020 03:29:37 PM,04/19/2020 03:29:43 PM,04/19/2020 03:34:14 PM,,,Against Medical Advice,04/19/2020 04:22:43 PM,200 Block of DOWNEY ST,San Francisco,94117,B05,12,5143,3,3,3,true,Alarm,1,MEDIC,2,5,5,Haight Ashbury,"(37.765400685873544, -122.44692023763417)",201102014-54
201101998,T18,20046578,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:23:55 PM,04/19/2020 03:25:08 PM,04/19/2020 03:25:25 PM,04/19/2020 03:26:16 PM,,,,Fire,04/19/2020 03:31:37 PM,700 Block of 47TH AVE,San Francisco,94121,B07,34,7277,3,3,3,false,Alarm,1,TRUCK,9,7,1,Outer Richmond,"(37.774295046987014, -122.50788720599638)",201101998-T18
201101998,T14,20046578,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:23:55 PM,04/19/2020 03:25:08 PM,04/19/2020 03:25:25 PM,04/19/2020 03:26:28 PM,04/19/2020 03:29:43 PM,,,Fire,04/19/2020 03:44:53 PM,700 Block of 47TH AVE,San Francisco,94121,B07,34,7277,3,3,3,false,Alarm,1,TRUCK,4,7,1,Outer Richmond,"(37.774295046987014, -122.50788720599638)",201101998-T14
201101998,RS1,20046578,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:23:55 PM,04/19/2020 03:25:08 PM,04/19/2020 03:25:25 PM,04/19/2020 03:26:37 PM,,,,Fire,04/19/2020 03:31:37 PM,700 Block of 47TH AVE,San Francisco,94121,B07,34,7277,3,3,3,false,Alarm,1,RESCUE SQUAD,8,7,1,Outer Richmond,"(37.774295046987014, -122.50788720599638)",201101998-RS1
201101998,E34,20046578,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:23:55 PM,04/19/2020 03:25:08 PM,04/19/2020 03:25:25 PM,04/19/2020 03:26:42 PM,04/19/2020 03:28:19 PM,,,Fire,04/19/2020 03:36:33 PM,700 Block of 47TH AVE,San Francisco,94121,B07,34,7277,3,3,3,false,Alarm,1,ENGINE,2,7,1,Outer Richmond,"(37.774295046987014, -122.50788720599638)",201101998-E34
201101998,E23,20046578,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:23:55 PM,04/19/2020 03:25:08 PM,04/19/2020 03:25:25 PM,04/19/2020 03:25:42 PM,04/19/2020 03:28:50 PM,,,Fire,04/19/2020 03:39:20 PM,700 Block of 47TH AVE,San Francisco,94121,B07,34,7277,3,3,3,true,Alarm,1,ENGINE,3,7,1,Outer Richmond,"(37.774295046987014, -122.50788720599638)",201101998-E23
201101998,E14,20046578,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:23:55 PM,04/19/2020 03:25:08 PM,04/19/2020 03:25:25 PM,04/19/2020 03:26:03 PM,04/19/2020 03:28:17 PM,,,Fire,04/19/2020 03:47:41 PM,700 Block of 47TH AVE,San Francisco,94121,B07,34,7277,3,3,3,true,Alarm,1,ENGINE,1,7,1,Outer Richmond,"(37.774295046987014, -122.50788720599638)",201101998-E14
201101998,D2,20046578,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:23:55 PM,04/19/2020 03:25:08 PM,04/19/2020 03:25:25 PM,04/19/2020 03:26:42 PM,,,,Fire,04/19/2020 03:31:40 PM,700 Block of 47TH AVE,San Francisco,94121,B07,34,7277,3,3,3,false,Alarm,1,CHIEF,7,7,1,Outer Richmond,"(37.774295046987014, -122.50788720599638)",201101998-D2
201101998,B08,20046578,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:23:55 PM,04/19/2020 03:25:08 PM,04/19/2020 03:25:25 PM,04/19/2020 03:25:45 PM,,,,Fire,04/19/2020 03:31:40 PM,700 Block of 47TH AVE,San Francisco,94121,B07,34,7277,3,3,3,false,Alarm,1,CHIEF,6,7,1,Outer Richmond,"(37.774295046987014, -122.50788720599638)",201101998-B08
201101998,B07,20046578,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:23:55 PM,04/19/2020 03:25:08 PM,04/19/2020 03:25:25 PM,04/19/2020 03:26:35 PM,04/19/2020 03:33:10 PM,,,Fire,04/19/2020 03:47:46 PM,700 Block of 47TH AVE,San Francisco,94121,B07,34,7277,3,3,3,false,Alarm,1,CHIEF,5,7,1,Outer Richmond,"(37.774295046987014, -122.50788720599638)",201101998-B07
201101998,55,20046578,Structure Fire,04/19/2020,04/19/2020,04/19/2020 03:23:55 PM,04/19/2020 03:25:08 PM,04/19/2020 03:25:25 PM,04/19/2020 03:28:40 PM,,,,Fire,04/19/2020 03:31:10 PM,700 Block of 47TH AVE,San Francisco,94121,B07,34,7277,3,3,3,true,Alarm,1,MEDIC,10,7,1,Outer Richmond,"(37.774295046987014, -122.50788720599638)",201101998-55
201100842,91,20046458,Medical Incident,04/19/2020,04/19/2020,04/19/2020 09:12:30 AM,04/19/2020 09:12:30 AM,04/19/2020 09:13:02 AM,04/19/2020 09:13:09 AM,04/19/2020 09:24:07 AM,04/19/2020 09:37:12 AM,04/19/2020 09:47:22 AM,Code 2 Transport,04/19/2020 10:35:51 AM,8TH ST/MISSION ST,San Francisco,94103,B02,01,2318,B,2,2,true,Non Life-threatening,1,MEDIC,1,2,6,South of Market,"(37.77745741994847, -122.41315769157707)",201100842-91
201100841,62,20046457,Medical Incident,04/19/2020,04/19/2020,04/19/2020 09:09:45 AM,04/19/2020 09:11:54 AM,04/19/2020 09:12:16 AM,04/19/2020 09:12:37 AM,04/19/2020 09:22:20 AM,04/19/2020 09:54:06 AM,04/19/2020 10:13:13 AM,Code 2 Transport,04/19/2020 10:43:53 AM,BUCKINGHAM WY/WINSTON DR,San Francisco,94132,B08,19,8854,2,2,2,true,Non Life-threatening,1,MEDIC,1,8,7,Lakeshore,"(37.72821056426359, -122.47869796828321)",201100841-62
201100823,E29,20046456,Medical Incident,04/19/2020,04/19/2020,04/19/2020 09:06:42 AM,04/19/2020 09:07:36 AM,04/19/2020 09:07:45 AM,04/19/2020 09:08:05 AM,04/19/2020 09:11:43 AM,,,Code 2 Transport,04/19/2020 09:17:44 AM,1700 Block of HARRISON ST,San Francisco,94103,B02,07,5217,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,9,Mission,"(37.76908276792404, -122.41335347266256)",201100823-E29
201100823,54,20046456,Medical Incident,04/19/2020,04/19/2020,04/19/2020 09:06:42 AM,04/19/2020 09:07:36 AM,04/19/2020 09:07:45 AM,04/19/2020 09:07:53 AM,04/19/2020 09:12:52 AM,04/19/2020 09:25:15 AM,04/19/2020 09:32:39 AM,Code 2 Transport,04/19/2020 10:04:26 AM,1700 Block of HARRISON ST,San Francisco,94103,B02,07,5217,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,9,Mission,"(37.76908276792404, -122.41335347266256)",201100823-54
201100818,QRV2,20046455,Medical Incident,04/19/2020,04/19/2020,04/19/2020 09:04:22 AM,04/19/2020 09:04:55 AM,04/19/2020 09:05:59 AM,04/19/2020 09:06:03 AM,04/19/2020 09:09:37 AM,,,Code 2 Transport,04/19/2020 09:25:05 AM,500 Block of EDDY ST,San Francisco,94102,B02,03,1643,3,3,3,true,Potentially Life-Threatening,1,SUPPORT,1,2,6,Tenderloin,"(37.783359002692066, -122.41669494404806)",201100818-QRV2
201100818,KM11,20046455,Medical Incident,04/19/2020,04/19/2020,04/19/2020 09:04:22 AM,04/19/2020 09:04:55 AM,04/19/2020 09:05:59 AM,04/19/2020 09:06:31 AM,04/19/2020 09:10:02 AM,04/19/2020 09:21:09 AM,04/19/2020 09:27:35 AM,Code 2 Transport,04/19/2020 09:47:43 AM,500 Block of EDDY ST,San Francisco,94102,B02,03,1643,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,2,6,Tenderloin,"(37.783359002692066, -122.41669494404806)",201100818-KM11
201100809,85,20046454,Medical Incident,04/19/2020,04/19/2020,04/19/2020 08:58:26 AM,04/19/2020 09:01:34 AM,04/19/2020 09:01:50 AM,04/19/2020 09:02:00 AM,04/19/2020 09:07:31 AM,04/19/2020 09:34:52 AM,04/19/2020 09:52:05 AM,Code 2 Transport,04/19/2020 10:27:13 AM,2700 Block of GEARY BLVD,San Francisco,94118,B05,10,4455,3,3,3,true,Non Life-threatening,1,MEDIC,1,5,2,Presidio Heights,"(37.782468416222855, -122.44859058857423)",201100809-85
201100803,87,20046453,Medical Incident,04/19/2020,04/19/2020,04/19/2020 08:57:16 AM,04/19/2020 08:59:25 AM,04/19/2020 08:59:35 AM,04/19/2020 08:59:44 AM,04/19/2020 09:10:33 AM,04/19/2020 09:36:03 AM,04/19/2020 09:43:49 AM,Code 3 Transport,04/19/2020 10:26:31 AM,1600 Block of 32ND AVE,San Francisco,94122,B08,18,7542,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,8,4,Sunset/Parkside,"(37.756426157688395, -122.49053002468146)",201100803-87
201100798,76,20046452,Medical Incident,04/19/2020,04/19/2020,04/19/2020 08:55:46 AM,04/19/2020 08:57:41 AM,04/19/2020 08:57:59 AM,04/19/2020 08:58:12 AM,04/19/2020 09:10:02 AM,04/19/2020 09:40:22 AM,04/19/2020 09:46:04 AM,Code 2 Transport,04/19/2020 10:21:32 AM,1500 Block of EDDY ST,San Francisco,94115,B05,05,3624,2,2,2,true,Non Life-threatening,1,MEDIC,1,5,5,Western Addition,"(37.78137782059864, -122.4331620455216)",201100798-76
201100795,66,20046451,Medical Incident,04/19/2020,04/19/2020,04/19/2020 08:56:24 AM,04/19/2020 08:56:24 AM,04/19/2020 08:56:31 AM,04/19/2020 08:56:35 AM,04/19/2020 09:05:18 AM,,,Against Medical Advice,04/19/2020 09:56:12 AM,ROSIE LEE LN/LILLIAN ST,San Francisco,94124,B10,17,6643,A,2,2,true,Non Life-threatening,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.73207905230394, -122.38052891466417)",201100795-66
201100784,T06,20046450,Alarms,04/19/2020,04/19/2020,04/19/2020 08:48:11 AM,04/19/2020 08:49:48 AM,04/19/2020 08:50:08 AM,04/19/2020 08:51:25 AM,04/19/2020 08:56:59 AM,,,Fire,04/19/2020 08:59:35 AM,GOUGH ST/GROVE ST,San Francisco,94102,B02,36,3265,3,3,3,false,Alarm,1,TRUCK,3,2,5,Hayes Valley,"(37.77781524520007, -122.42316555404)",201100784-T06
201100784,E05,20046450,Alarms,04/19/2020,04/19/2020,04/19/2020 08:48:11 AM,04/19/2020 08:49:48 AM,04/19/2020 08:50:08 AM,04/19/2020 08:50:14 AM,04/19/2020 08:53:46 AM,,,Fire,04/19/2020 08:59:20 AM,GOUGH ST/GROVE ST,San Francisco,94102,B02,36,3265,3,3,3,true,Alarm,1,ENGINE,1,2,5,Hayes Valley,"(37.77781524520007, -122.42316555404)",201100784-E05
201100784,B05,20046450,Alarms,04/19/2020,04/19/2020,04/19/2020 08:48:11 AM,04/19/2020 08:49:48 AM,04/19/2020 08:50:08 AM,04/19/2020 08:51:30 AM,04/19/2020 08:53:51 AM,,,Fire,04/19/2020 08:59:31 AM,GOUGH ST/GROVE ST,San Francisco,94102,B02,36,3265,3,3,3,false,Alarm,1,CHIEF,2,2,5,Hayes Valley,"(37.77781524520007, -122.42316555404)",201100784-B05
201100783,T05,20046449,Alarms,04/19/2020,04/19/2020,04/19/2020 08:47:20 AM,04/19/2020 08:49:30 AM,04/19/2020 08:49:41 AM,04/19/2020 08:51:01 AM,04/19/2020 08:53:17 AM,,,Fire,04/19/2020 09:06:15 AM,300 Block of FULTON ST,San Francisco,94102,B02,36,3264,3,3,3,true,Alarm,1,TRUCK,2,2,5,Hayes Valley,"(37.778797887284476, -122.42252070216878)",201100783-T05
201100783,E36,20046449,Alarms,04/19/2020,04/19/2020,04/19/2020 08:47:20 AM,04/19/2020 08:49:30 AM,04/19/2020 08:49:41 AM,04/19/2020 08:50:22 AM,04/19/2020 08:52:52 AM,,,Fire,04/19/2020 09:05:55 AM,300 Block of FULTON ST,San Francisco,94102,B02,36,3264,3,3,3,true,Alarm,1,ENGINE,1,2,5,Hayes Valley,"(37.778797887284476, -122.42252070216878)",201100783-E36
201100783,B02,20046449,Alarms,04/19/2020,04/19/2020,04/19/2020 08:47:20 AM,04/19/2020 08:49:30 AM,04/19/2020 08:49:41 AM,04/19/2020 08:52:06 AM,,,,Fire,04/19/2020 09:05:03 AM,300 Block of FULTON ST,San Francisco,94102,B02,36,3264,3,3,3,false,Alarm,1,CHIEF,3,2,5,Hayes Valley,"(37.778797887284476, -122.42252070216878)",201100783-B02
201100777,QRV2,20046448,Medical Incident,04/19/2020,04/19/2020,04/19/2020 08:48:16 AM,04/19/2020 08:48:16 AM,04/19/2020 08:48:28 AM,04/19/2020 08:48:32 AM,04/19/2020 08:52:01 AM,,,Code 2 Transport,04/19/2020 09:00:21 AM,WILLOW ST/LARKIN ST,San Francisco,94109,B02,03,1643,B,3,3,true,Potentially Life-Threatening,1,SUPPORT,1,2,6,Tenderloin,"(37.783777522343236, -122.4176185736063)",201100777-QRV2
201100777,65,20046448,Medical Incident,04/19/2020,04/19/2020,04/19/2020 08:48:16 AM,04/19/2020 08:48:16 AM,04/19/2020 08:48:28 AM,04/19/2020 08:49:52 AM,04/19/2020 08:52:30 AM,04/19/2020 09:05:11 AM,04/19/2020 09:16:39 AM,Code 2 Transport,04/19/2020 09:54:28 AM,WILLOW ST/LARKIN ST,San Francisco,94109,B02,03,1643,B,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,6,Tenderloin,"(37.783777522343236, -122.4176185736063)",201100777-65
